Id,MSSubClass,MSZon0ng,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Ce0tralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,Garage6ish,GarageCars,GarageArea,GarageQual,GarageCond,1avedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1424,80,6,0,19690,1,1,2,10,10,5,10,5,5,4,2,6,7,1966,1966,0,5,11,11,0,0,8,8,2,8,6,8,3,0,3,0,697,697,2,6,5,10,1575,626,0,2201,0,0,2,0,4,1,8,8,10,1,8,8,2,2,432,8,8,2,586,236,0,0,0,738,7,10,0,0,8,2006,1,4,274970
1425,20,6,0,9503,1,1,1,10,10,1,10,5,5,4,0,5,5,1958,1983,3,1,7,7,0,0,6,6,2,6,6,4,8,457,4,374,193,1024,2,6,5,10,1344,0,0,1344,1,0,1,0,2,1,6,6,8,1,6,2,2,1,484,6,6,2,316,28,0,0,0,0,0,7,0,0,6,2007,1,10,144000
1426,20,6,80,10721,1,1,2,10,10,1,10,5,5,4,0,6,6,1959,1959,3,1,7,7,3,243,8,6,2,6,6,4,3,0,3,0,1252,1252,2,10,5,10,1252,0,0,1252,0,0,1,0,3,1,8,7,10,0,0,2,2,2,528,6,6,2,0,39,0,0,0,0,0,0,0,0,10,2008,1,10,142000
1427,60,6,81,10944,1,1,2,10,10,1,10,5,5,4,4,7,5,1994,1994,1,1,15,15,2,448,8,6,3,8,6,4,10,1000,3,0,223,1223,2,10,5,10,1223,904,0,2127,1,0,2,1,3,1,8,5,10,2,6,8,4,2,525,6,6,2,171,132,0,0,0,0,0,0,0,0,8,2008,1,10,271000
1429,30,4,60,7200,1,1,1,10,10,2,10,5,5,4,0,5,7,1940,1992,1,1,9,9,3,294,6,8,2,6,6,4,6,510,3,0,278,788,2,6,5,10,804,0,0,804,1,0,1,0,2,1,8,4,10,2,8,8,2,1,240,6,6,2,0,0,154,0,0,0,0,5,0,0,2,2010,1,0,119000
1430,20,6,0,12546,1,1,2,10,10,2,10,5,5,4,0,6,7,1981,1981,1,1,9,9,2,310,8,8,2,8,6,4,6,678,3,0,762,1440,2,10,5,10,1440,0,0,1440,0,0,2,0,3,1,8,7,10,1,6,8,6,2,467,6,6,2,0,0,99,0,0,0,0,0,0,0,4,2007,1,10,182900
1431,60,6,60,21930,1,1,4,10,10,1,10,0,5,4,4,5,5,2005,2005,1,1,15,15,0,0,8,6,3,8,8,8,3,0,3,0,732,732,2,10,5,10,734,1104,0,1838,0,0,2,1,4,1,6,7,10,1,8,5,6,2,372,6,6,2,100,40,0,0,0,0,0,0,0,0,7,2006,1,10,192140
1432,120,6,0,4928,1,1,2,10,10,1,10,5,5,2,0,6,6,1976,1976,1,1,11,11,0,0,6,6,2,8,6,4,2,958,3,0,0,958,2,6,5,10,958,0,0,958,0,0,2,0,2,1,6,5,10,0,0,8,4,2,440,6,6,2,0,60,0,0,0,0,0,0,0,0,10,2009,1,10,143750
1433,30,6,60,10800,1,3,1,10,10,1,10,5,5,4,0,4,6,1927,2007,1,1,16,16,0,0,6,6,1,6,6,4,3,0,3,0,656,656,2,6,5,10,968,0,0,968,0,0,2,0,4,1,6,5,10,0,0,2,2,1,216,4,4,2,0,0,0,0,0,0,0,0,0,0,8,2007,1,10,64500
1434,60,6,93,10261,1,1,2,10,10,1,10,5,5,4,4,6,5,2000,2000,1,1,15,15,2,318,6,6,3,8,6,4,3,0,3,0,936,936,2,10,5,10,962,830,0,1792,1,0,2,1,3,1,6,8,10,1,6,8,6,2,451,6,6,2,0,0,0,0,0,0,0,0,0,0,5,2008,1,10,186500
1435,20,6,80,17400,1,1,1,3,10,1,5,5,5,4,0,5,5,1977,1977,1,1,4,4,0,0,6,6,2,6,6,4,8,936,3,0,190,1126,2,4,5,10,1126,0,0,1126,1,0,2,0,3,1,6,5,10,1,8,8,4,2,484,6,6,1,295,41,0,0,0,0,0,0,0,0,5,2006,1,10,160000
1436,20,6,80,8400,1,1,1,10,10,1,10,5,5,4,0,6,9,1962,2005,1,1,16,16,2,237,8,8,2,6,6,4,3,0,3,0,1319,1319,2,6,5,10,1537,0,0,1537,1,0,1,1,3,1,8,7,10,1,8,8,4,2,462,6,6,2,0,36,0,0,0,0,0,10,0,0,7,2008,3,0,174000
1437,20,6,60,9000,1,1,1,10,10,7,10,5,5,4,0,4,6,1971,1971,1,1,7,7,0,0,6,6,3,6,6,4,8,616,3,0,248,864,2,6,5,10,864,0,0,864,0,0,1,0,3,1,6,5,10,0,0,2,2,2,528,6,6,2,0,0,0,0,0,0,0,7,0,0,5,2007,1,10,120500
1438,20,6,96,12444,1,1,1,10,10,7,10,5,5,4,0,8,5,2008,2008,3,1,15,15,3,426,10,6,3,10,6,8,10,1336,3,0,596,1932,2,10,5,10,1932,0,0,1932,1,0,2,0,2,1,10,7,10,1,8,8,6,3,774,6,6,2,0,66,0,304,0,0,0,0,0,0,11,2008,2,2,394617
1440,60,6,80,11584,1,1,1,10,10,1,10,5,5,4,2,7,6,1979,1979,3,1,7,7,2,96,6,6,2,6,6,4,10,315,4,110,114,539,2,6,5,10,1040,685,0,1725,0,0,2,1,3,1,6,6,10,1,6,8,4,2,550,6,6,2,0,88,216,0,0,0,0,0,0,0,11,2007,1,10,197000
1441,70,6,79,11526,1,1,2,5,10,1,5,5,5,4,6,6,7,1922,1994,1,1,9,9,0,0,6,6,1,10,6,4,3,0,3,0,588,588,2,4,5,10,1423,748,384,2555,0,0,2,0,3,1,6,11,8,1,8,2,6,2,672,6,6,2,431,0,0,0,0,0,0,0,0,0,9,2008,1,10,191000
1442,120,4,0,4426,1,1,1,10,10,1,10,5,5,2,0,6,5,2004,2004,1,1,15,15,2,147,8,6,3,8,6,8,10,697,3,0,151,848,2,10,5,10,848,0,0,848,1,0,1,0,1,1,8,3,10,1,6,8,4,2,420,6,6,2,149,0,0,0,0,0,0,0,0,0,5,2008,1,10,149300
1443,60,10,85,11003,1,1,1,10,10,1,10,5,5,4,4,10,5,2008,2008,1,1,15,15,3,160,10,6,3,10,6,8,10,765,3,0,252,1017,2,10,5,10,1026,981,0,2007,1,0,2,1,3,1,10,10,10,1,10,8,6,3,812,6,6,2,168,52,0,0,0,0,0,0,0,0,4,2009,1,10,310000
1445,20,6,63,8500,1,1,1,10,10,7,10,5,5,4,0,7,5,2004,2004,1,1,15,15,2,106,8,6,3,8,6,8,3,0,3,0,1422,1422,2,10,5,10,1422,0,0,1422,0,0,2,0,3,1,8,7,10,0,0,8,4,2,626,6,6,2,192,60,0,0,0,0,0,0,0,0,11,2007,1,10,179600
1446,85,6,70,8400,1,1,1,10,10,1,10,5,5,4,2,6,5,1966,1966,1,1,15,15,0,0,6,6,2,6,6,10,2,187,4,627,0,814,2,8,5,10,913,0,0,913,1,0,1,0,3,1,6,6,10,0,0,2,2,1,240,6,6,2,0,0,252,0,0,0,0,0,0,0,5,2007,1,10,129000
1447,20,6,0,26142,1,1,2,10,10,5,10,5,5,4,0,5,7,1962,1962,1,1,7,7,2,189,6,6,2,6,6,4,4,593,3,0,595,1188,2,6,5,10,1188,0,0,1188,0,0,1,0,3,1,6,6,10,0,0,8,2,1,312,6,6,1,261,39,0,0,0,0,0,0,0,0,4,2010,1,10,157900
1448,60,6,80,10000,1,1,1,10,10,1,10,5,5,4,4,8,5,1995,1996,1,1,15,15,2,438,8,6,3,8,6,4,10,1079,3,0,141,1220,2,10,5,10,1220,870,0,2090,1,0,2,1,3,1,8,8,10,1,6,8,4,2,556,6,6,2,0,65,0,0,0,0,0,0,0,0,12,2007,1,10,240000
1449,50,6,70,11767,1,1,1,10,10,1,10,5,5,4,4,4,7,1910,2000,1,1,9,7,0,0,6,6,2,4,6,4,3,0,3,0,560,560,2,8,0,10,796,550,0,1346,0,0,1,1,2,1,6,6,8,0,0,2,2,1,384,4,6,2,168,24,0,0,0,0,0,7,0,0,5,2007,1,10,112000
1450,180,4,21,1533,1,1,1,10,10,1,10,5,5,2,2,5,7,1970,1970,1,1,6,8,0,0,6,6,2,8,6,8,10,553,3,0,77,630,2,10,5,10,630,0,0,630,1,0,1,0,1,1,10,3,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,2006,1,0,92000
1451,90,6,60,9000,1,1,1,10,10,7,10,5,5,3,4,5,5,1974,1974,1,1,15,15,0,0,6,6,2,8,6,4,3,0,3,0,896,896,2,6,5,10,896,896,0,1792,0,0,2,2,4,2,6,8,10,0,0,0,0,0,0,0,0,2,32,45,0,0,0,0,0,0,0,0,9,2009,1,10,136000
1452,20,6,78,9262,1,1,1,10,10,1,10,5,5,4,0,8,5,2008,2009,1,1,6,8,3,194,8,6,3,8,6,4,3,0,3,0,1573,1573,2,10,5,10,1578,0,0,1578,0,0,2,0,3,1,10,7,10,1,8,8,6,3,840,6,6,2,0,36,0,0,0,0,0,0,0,0,5,2009,2,2,287090
1453,180,4,35,3675,1,1,1,10,10,1,10,5,5,2,2,5,5,2005,2005,1,1,15,15,2,80,6,6,3,8,6,10,10,547,3,0,0,547,2,8,5,10,1072,0,0,1072,1,0,1,0,2,1,6,5,10,0,0,7,6,2,525,6,6,2,0,28,0,0,0,0,0,0,0,0,5,2006,1,10,145000
1454,20,6,90,17217,1,1,1,10,10,1,10,5,5,4,0,5,5,2006,2006,1,1,15,15,0,0,6,6,3,8,6,4,3,0,3,0,1140,1140,2,10,5,10,1140,0,0,1140,0,0,1,0,3,1,6,6,10,0,0,0,0,0,0,0,0,2,36,56,0,0,0,0,0,0,0,0,7,2006,1,0,84500
1455,20,10,62,7500,1,5,1,10,10,1,10,5,5,4,0,7,5,2004,2005,1,1,15,15,0,0,8,6,3,8,6,4,10,410,3,0,811,1221,2,10,5,10,1221,0,0,1221,1,0,2,0,2,1,8,6,10,0,0,8,4,2,400,6,6,2,0,113,0,0,0,0,0,0,0,0,10,2009,1,10,185000
1456,60,6,62,7917,1,1,1,10,10,1,10,5,5,4,4,6,5,1999,2000,1,1,15,15,0,0,6,6,3,8,6,4,3,0,3,0,953,953,2,10,5,10,953,694,0,1647,0,0,2,1,3,1,6,7,10,1,6,8,4,2,460,6,6,2,0,40,0,0,0,0,0,0,0,0,8,2007,1,10,175000
1457,20,6,85,13175,1,1,1,10,10,1,10,5,5,4,0,6,6,1978,1988,1,1,11,11,3,119,6,6,2,8,6,4,8,790,4,163,589,1542,2,6,5,10,2073,0,0,2073,1,0,2,0,3,1,6,7,8,2,6,8,2,2,500,6,6,2,349,0,0,0,0,0,0,5,0,0,2,2010,1,10,210000
1460,20,6,75,9937,1,1,1,10,10,1,10,5,5,4,0,5,6,1965,1965,1,1,7,7,0,0,8,6,2,6,6,4,6,830,2,290,136,1256,2,8,5,10,1256,0,0,1256,1,0,1,1,3,1,6,6,10,0,0,8,6,1,276,6,6,2,736,68,0,0,0,0,0,0,0,0,6,2008,1,10,147500
16,45,4,51,6120,1,1,1,10,10,2,10,5,5,4,1,7,8,1929,2001,1,1,16,16,0,0,6,6,1,6,6,4,3,0,3,0,832,832,2,10,5,6,854,0,0,854,0,0,1,0,2,1,6,5,10,0,0,2,2,2,576,6,6,2,48,112,0,0,0,0,0,10,0,0,7,2007,1,10,132000
45,20,6,70,7945,1,1,1,10,10,1,10,5,5,4,0,5,6,1959,1959,1,1,4,16,0,0,6,6,2,6,6,4,8,179,6,506,465,1150,2,10,5,6,1150,0,0,1150,1,0,1,0,3,1,6,6,10,0,0,8,4,1,300,6,6,2,0,0,0,0,0,0,0,0,0,0,5,2006,1,10,141000
77,20,6,0,8475,1,1,2,10,10,1,10,5,5,4,0,4,7,1956,1956,1,1,15,15,0,0,6,6,2,6,6,4,8,228,3,0,724,952,2,10,5,6,952,0,0,952,0,0,1,0,2,1,6,4,10,0,0,2,2,1,283,6,6,2,0,0,0,0,0,0,0,0,0,0,4,2008,1,10,135750
91,20,6,60,7200,1,1,1,10,10,1,10,5,5,4,0,4,5,1950,1950,1,1,4,16,0,0,6,6,4,0,1,2,0,0,0,0,0,0,2,6,5,6,1040,0,0,1040,0,0,1,0,2,1,6,4,10,0,0,2,2,2,420,6,6,2,0,29,0,0,0,0,0,0,0,0,7,2006,1,10,109900
130,20,6,69,8973,1,1,1,10,10,1,10,5,5,4,0,5,7,1958,1991,1,1,11,11,2,85,6,6,2,6,6,4,4,567,6,28,413,1008,2,6,5,6,1053,0,0,1053,0,1,1,1,3,1,10,6,10,0,0,10,4,2,750,6,6,2,0,80,0,180,0,0,0,3,0,0,7,2006,1,0,150000
147,30,4,51,6120,1,1,1,10,10,2,10,5,5,4,0,5,7,1931,1993,1,1,16,16,0,0,6,6,1,6,6,4,6,209,3,0,506,715,2,6,5,6,875,0,0,875,1,0,1,0,2,1,6,5,10,0,0,2,2,1,180,4,6,2,48,0,0,0,0,0,0,0,0,0,11,2009,1,10,105000
150,50,4,0,6240,1,1,1,10,10,1,10,5,5,4,3,5,4,1936,1950,1,1,9,9,0,0,6,6,1,8,6,4,3,0,3,0,896,896,2,8,5,6,896,448,0,1344,0,0,1,0,3,1,6,7,10,0,0,2,2,1,240,4,6,2,200,114,0,0,0,0,0,0,0,0,4,2006,1,10,115000
155,30,4,84,11340,1,1,1,10,10,2,10,5,5,4,0,6,5,1923,1950,1,1,16,16,0,0,6,6,1,6,6,4,3,0,3,0,1200,1200,2,6,5,6,1200,0,0,1200,0,0,1,0,4,1,6,7,10,0,0,2,2,1,312,4,4,2,0,0,228,0,0,0,0,0,0,0,3,2006,1,7,125000
165,40,4,40,5400,1,5,1,10,10,2,10,5,5,4,0,6,7,1926,2004,1,1,9,9,0,0,6,8,1,6,6,6,2,370,3,0,779,1149,2,8,5,6,1149,467,0,1616,0,0,2,0,3,1,8,5,10,0,0,2,2,1,216,6,6,2,0,0,183,0,0,0,0,0,0,0,10,2007,1,10,152000
167,20,6,0,10708,1,1,2,10,10,1,10,5,5,4,0,5,5,1955,1993,3,1,16,16,0,0,8,6,2,6,6,4,2,379,6,768,470,1617,2,10,5,6,1867,0,0,1867,1,0,1,0,2,1,6,7,10,3,8,8,6,1,303,6,6,2,476,0,0,0,142,0,0,7,0,0,11,2009,3,10,190000
211,30,6,67,5604,1,1,1,10,10,1,10,5,5,4,0,5,6,1925,1950,1,1,14,14,0,0,6,6,2,6,6,4,4,468,3,0,396,864,2,6,0,6,864,0,0,864,1,0,1,0,2,1,6,5,10,0,0,0,0,0,0,0,0,2,0,0,96,0,0,0,0,0,0,0,4,2008,1,10,98000
240,50,6,52,8741,1,1,1,10,10,1,10,5,5,4,3,6,4,1945,1950,1,1,15,15,0,0,6,6,2,6,4,4,2,94,3,0,641,735,2,6,5,6,798,689,0,1487,0,0,1,1,3,1,6,7,10,1,8,2,2,1,220,6,6,2,0,140,0,0,0,0,0,5,0,0,4,2010,1,10,113000
243,50,4,63,5000,1,1,1,10,10,2,10,5,5,4,3,5,4,1900,1950,1,1,16,16,0,0,6,6,1,6,6,4,3,0,3,0,540,540,2,8,0,6,889,551,0,1440,0,0,1,0,3,1,6,6,10,0,0,8,2,1,352,4,6,2,0,0,77,0,0,0,0,0,0,0,4,2006,1,10,79000
260,20,4,70,12702,1,1,1,10,10,1,10,5,5,4,0,5,5,1956,1956,1,1,4,4,0,0,6,6,3,0,1,2,0,0,0,0,0,0,2,8,5,6,882,0,0,882,0,0,1,0,2,1,6,4,10,0,0,2,2,1,308,6,6,2,0,45,0,0,0,0,0,0,0,0,12,2008,1,10,97000
290,70,6,60,8730,1,1,1,10,10,1,10,0,5,4,4,6,7,1915,2003,1,1,16,16,0,0,6,6,1,6,6,4,3,0,3,0,698,698,2,10,5,6,698,698,0,1396,0,0,1,0,3,1,6,7,10,0,0,2,2,1,384,6,6,2,0,0,0,0,259,0,0,0,0,0,7,2007,1,10,153575
297,50,4,75,13710,1,1,1,10,10,1,10,5,5,4,3,5,5,1950,1950,1,1,16,16,0,0,6,6,2,6,6,4,6,420,3,0,490,910,2,6,5,6,910,648,0,1558,0,0,1,1,4,1,6,6,10,0,0,8,2,1,282,6,6,2,289,0,0,0,0,0,0,5,0,0,6,2007,1,10,152000
308,50,4,0,7920,1,3,2,10,10,1,10,10,5,4,3,6,7,1920,1950,1,1,9,9,0,0,6,4,2,6,6,4,3,0,3,0,319,319,2,6,5,6,1035,371,0,1406,0,0,1,0,3,1,4,6,10,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,5,0,0,3,2008,1,10,89500
329,75,6,0,11888,1,5,2,5,10,1,10,9,5,4,5,6,6,1916,1994,1,1,16,18,0,0,6,6,1,6,6,4,3,0,3,0,844,844,2,8,0,6,1445,689,0,2134,0,0,2,0,5,1,8,10,10,0,0,2,2,2,441,6,6,2,0,60,268,0,0,0,0,0,0,0,7,2009,1,10,214500
340,20,6,66,12400,1,1,2,10,10,1,10,8,5,4,0,6,7,1958,1998,3,1,16,16,2,176,6,6,2,6,4,4,4,585,3,0,630,1215,2,6,5,6,1215,0,0,1215,0,0,1,0,3,1,6,6,10,0,0,8,2,1,297,6,6,2,0,0,0,0,234,0,0,0,0,0,6,2009,1,10,155000
343,90,6,0,8544,1,1,1,10,10,1,10,5,5,3,0,3,4,1949,1950,1,1,14,14,2,340,6,6,4,0,1,2,0,0,0,0,0,0,5,4,0,6,1040,0,0,1040,0,0,2,0,2,2,6,6,10,0,0,2,2,2,400,6,6,2,0,0,0,0,0,0,0,0,0,0,5,2006,1,10,87500
348,20,6,0,17600,1,1,2,10,10,1,10,5,5,4,0,6,5,1960,1960,1,1,16,16,2,30,6,6,2,6,6,4,6,1270,3,0,208,1478,2,10,5,6,1478,0,0,1478,1,0,2,0,3,1,6,6,10,2,8,8,2,2,498,6,6,2,0,40,0,0,0,0,0,0,0,0,12,2009,1,10,157500
366,70,4,59,10690,1,1,1,10,10,1,10,5,5,4,4,5,7,1920,1997,3,1,15,15,0,0,6,8,2,6,4,4,4,456,3,0,216,672,2,8,5,6,672,672,0,1344,0,0,1,0,3,1,6,6,10,0,0,2,2,1,468,6,4,2,0,128,218,0,0,0,0,0,0,0,7,2009,1,10,147000
376,30,6,0,10020,1,1,2,3,10,1,0,5,5,4,0,1,1,1922,1950,1,1,16,16,0,0,4,4,1,4,2,10,6,350,3,0,333,683,2,8,0,6,904,0,0,904,1,0,0,1,1,1,4,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2009,1,10,61000
384,45,8,60,9000,1,1,1,10,10,2,10,5,5,4,1,6,3,1928,1950,1,1,16,16,0,0,6,6,1,4,4,4,3,0,3,0,784,784,2,6,0,6,784,0,0,784,0,0,1,0,2,1,6,5,10,0,0,2,2,2,360,4,4,0,0,0,91,0,0,0,0,0,0,0,10,2009,1,10,76000
394,30,6,0,7446,1,1,1,10,10,2,10,8,5,4,0,4,5,1941,1950,1,1,17,18,0,0,6,6,2,6,6,4,4,266,3,0,522,788,2,6,5,6,788,0,0,788,0,0,1,0,2,1,6,4,10,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,4,2006,1,0,100000
395,50,6,60,10134,1,1,1,10,10,1,10,5,5,4,3,5,6,1940,1950,1,1,9,9,0,0,6,6,2,6,6,4,3,0,3,0,735,735,2,8,5,6,735,299,0,1034,0,0,1,0,2,1,6,5,10,0,0,2,2,1,240,6,6,2,0,39,0,0,0,0,0,0,0,0,7,2007,1,10,109000
407,50,6,51,10480,1,1,1,10,10,1,10,5,5,4,3,6,5,1936,1950,1,1,9,9,0,0,6,6,1,6,6,4,3,0,3,0,1064,1064,2,10,5,6,1166,0,473,1639,0,0,1,0,3,1,6,6,4,0,0,2,2,1,240,6,6,2,0,0,0,0,0,0,0,0,0,0,3,2008,1,10,115000
411,20,6,68,9571,1,1,1,10,10,1,10,5,5,4,0,5,3,1958,1958,1,1,3,3,0,0,6,4,2,6,4,4,3,0,3,0,1276,1276,2,6,5,6,1276,0,0,1276,0,0,1,0,3,1,6,5,6,0,0,8,2,1,350,6,6,2,0,0,0,0,0,0,0,0,0,0,6,2009,3,0,60000
414,30,4,56,8960,1,3,1,10,10,1,10,10,5,4,0,5,6,1927,1950,1,1,17,18,0,0,6,6,2,6,6,4,3,0,3,0,1008,1008,2,8,5,6,1028,0,0,1028,0,0,1,0,2,1,6,5,10,1,8,2,2,2,360,6,6,2,0,0,130,0,0,0,0,0,0,0,3,2010,1,10,115000
418,70,6,86,22420,1,1,2,10,10,1,10,8,5,4,4,6,6,1918,1950,3,1,16,14,0,0,6,6,1,8,6,4,6,1128,3,0,242,1370,3,6,0,6,1370,1254,0,2624,1,0,2,1,4,1,6,10,10,1,8,2,2,3,864,6,6,0,0,0,0,0,0,0,0,0,0,0,11,2007,1,10,239000
423,20,6,100,21750,1,1,1,2,10,1,5,10,5,4,0,5,5,1954,1954,3,1,7,7,0,0,6,6,2,6,6,4,3,0,3,0,988,988,2,10,5,6,988,0,0,988,0,0,1,0,2,1,6,4,10,0,0,8,4,2,520,6,6,0,0,0,0,0,0,0,0,0,0,0,2,2008,1,10,113000
425,20,6,72,9000,1,1,1,10,10,1,10,5,5,4,0,6,5,1956,1956,1,1,16,16,2,74,6,6,2,8,6,4,2,616,3,0,580,1196,2,8,5,6,1196,0,0,1196,1,0,1,0,2,1,6,6,10,1,8,8,4,1,297,6,6,2,0,44,0,0,0,0,0,0,0,0,5,2008,1,10,139000
437,50,4,40,4400,1,1,1,10,10,1,10,5,5,4,3,6,8,1920,1950,1,1,14,14,0,0,6,6,1,4,6,4,3,0,3,0,648,648,2,6,5,6,734,384,0,1118,0,0,1,0,2,1,6,6,10,0,0,2,2,2,440,6,6,2,0,0,0,0,0,0,0,0,0,0,10,2006,1,10,116000
451,30,4,70,5684,1,1,1,10,10,1,10,5,5,4,0,6,8,1930,2005,3,1,16,16,0,0,6,6,1,6,6,4,3,0,3,0,813,813,2,10,5,6,813,0,0,813,0,0,1,0,2,1,8,5,10,0,0,2,2,1,270,4,4,0,0,113,0,0,0,0,0,0,0,0,6,2006,1,10,110000
464,70,6,74,11988,1,1,2,2,10,1,5,5,5,4,4,6,7,1934,1995,3,1,14,14,0,0,6,6,2,6,6,4,2,326,3,0,389,715,2,4,5,6,849,811,0,1660,0,0,1,1,3,1,6,6,10,1,8,2,2,1,240,6,6,2,0,0,0,0,0,0,0,0,0,0,8,2008,1,10,188700
489,190,6,60,10800,1,1,1,10,10,2,10,5,5,5,3,5,4,1900,1970,1,1,16,16,0,0,6,4,2,6,4,4,6,664,3,0,290,954,2,6,0,6,1766,648,0,2414,0,0,2,0,3,2,6,10,6,1,8,8,2,2,520,6,4,0,142,0,0,0,0,0,0,0,0,0,5,2006,4,10,160000
492,50,6,79,9490,1,1,1,10,10,1,10,10,5,4,3,6,7,1941,1950,1,1,16,16,0,0,6,6,2,6,6,4,6,403,4,165,238,806,2,6,5,6,958,620,0,1578,1,0,1,0,3,1,4,5,10,2,6,8,2,1,240,6,6,2,0,0,32,0,0,0,0,5,0,0,8,2006,1,10,133000
494,20,6,70,7931,1,1,1,10,10,1,10,5,5,4,0,5,6,1960,1960,1,1,4,16,0,0,6,6,2,6,6,4,6,374,2,532,363,1269,2,6,5,6,1269,0,0,1269,0,0,1,1,3,1,6,6,10,1,4,2,2,1,308,6,6,2,0,0,0,0,0,0,0,0,0,0,6,2008,1,10,155000
495,30,4,50,5784,1,1,1,10,10,1,10,10,5,4,0,5,8,1938,1996,1,1,9,9,0,0,6,6,1,4,6,4,3,0,3,0,190,190,2,8,5,6,886,0,0,886,0,0,1,0,2,1,6,4,10,0,0,8,2,1,273,6,6,2,144,20,80,0,0,0,0,0,0,0,12,2009,1,10,91300
496,30,3,60,7879,1,1,1,10,10,1,10,5,5,4,0,4,5,1920,1950,1,1,16,16,0,0,6,6,2,6,6,4,4,495,3,0,225,720,2,6,0,6,720,0,0,720,0,0,1,0,2,1,6,4,10,0,0,0,0,0,0,0,0,0,0,523,115,0,0,0,0,7,0,0,11,2009,1,0,34900
521,190,6,60,10800,1,3,1,10,10,1,10,5,5,5,4,4,7,1900,2000,1,1,9,9,0,0,6,6,1,0,1,2,0,0,0,0,0,0,2,6,0,6,694,600,0,1294,0,0,2,0,3,2,6,7,10,0,0,0,0,0,0,0,0,0,220,114,210,0,0,0,0,0,0,0,8,2008,1,10,106250
522,20,6,90,11988,1,1,2,10,10,2,10,8,5,4,0,6,6,1957,1957,1,1,15,15,0,0,6,6,2,6,6,4,4,777,3,0,467,1244,2,10,5,6,1244,0,0,1244,0,0,1,1,3,1,6,6,10,2,8,8,2,1,336,6,6,2,0,40,0,0,0,0,0,0,0,0,5,2007,1,10,150000
547,50,6,70,8737,1,1,2,5,10,1,10,5,5,4,3,6,7,1923,1950,1,1,4,16,0,0,6,6,1,8,6,4,4,300,3,0,765,1065,2,10,5,6,915,720,0,1635,0,0,1,1,3,1,6,6,10,1,8,2,2,2,440,6,6,2,0,38,0,144,0,0,0,0,0,0,5,2007,1,10,210000
552,20,4,50,6000,1,1,1,10,10,1,10,5,5,4,0,5,6,1957,1957,3,1,4,4,0,0,6,6,2,6,6,4,4,308,3,0,620,928,2,8,5,6,928,0,0,928,0,0,1,0,3,1,6,5,10,0,0,8,6,1,288,6,6,2,0,0,0,0,0,0,0,0,0,0,6,2008,1,10,112500
556,45,4,58,6380,1,1,1,10,10,1,10,5,5,4,1,5,6,1922,1950,1,1,9,9,0,0,6,6,1,6,4,4,3,0,3,0,993,993,2,6,5,6,1048,0,0,1048,0,0,1,0,2,1,6,5,10,1,8,2,2,1,280,6,6,2,0,0,116,0,0,0,0,0,0,0,8,2006,1,10,113000
557,20,6,69,14850,1,1,2,10,10,1,10,5,5,4,0,5,5,1957,1957,1,1,16,16,0,0,6,6,2,6,6,4,4,895,3,0,197,1092,2,6,5,6,1092,0,0,1092,1,0,1,0,2,1,6,6,10,1,6,8,6,1,299,6,6,2,268,0,0,0,122,0,0,3,0,0,5,2006,1,10,141000
597,70,4,60,3600,1,3,1,10,10,1,10,5,5,4,4,6,7,1910,1993,1,1,15,15,0,0,6,6,2,6,6,4,3,0,3,0,684,684,2,10,0,6,684,684,0,1368,0,0,1,0,3,1,6,7,10,0,0,2,2,1,216,6,4,0,0,158,0,0,0,0,0,0,0,0,10,2006,1,10,114504
631,70,4,50,9000,1,3,1,10,10,2,10,10,5,4,4,5,6,1880,1991,1,1,15,15,0,0,6,6,1,4,4,4,3,0,3,0,636,636,2,6,5,6,1089,661,0,1750,0,0,1,0,3,1,10,8,10,0,0,2,2,1,240,4,2,0,0,0,293,0,0,0,0,5,0,0,6,2006,1,0,124000
636,190,8,60,10896,1,5,1,5,10,1,10,8,5,5,6,6,7,1914,1995,3,1,15,15,0,0,4,6,2,6,4,4,2,256,3,0,1184,1440,2,10,5,6,1440,1440,515,3395,0,0,2,0,8,2,4,14,10,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,3,2007,1,0,200000
