Id,MSZon0ng,LotArea,Utilities,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearRemodAdd,BsmtCond,TotalBsmtSF,HeatingQC,Ce0tralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,GarageType,GarageCars,GarageCond,1avedDrive,Fence,MiscVal,MoSold,YrSold,SalePrice
2474,7,10320,10,10,5,4,3,1,1950,4,771,4,10,866,504,1484,2,3,6,6,0,2,1,4,0,0,0,9,2007,
2475,6,12888,10,9,5,4,4,8,1980,6,1005,6,10,1262,1005,2267,1,3,6,7,10,8,2,6,2,0,0,4,2007,
2476,6,4484,10,5,5,5,3,6,1979,6,672,6,0,778,504,1282,1,2,6,4,10,2,1,6,2,8,0,7,2007,
2477,6,11235,10,5,5,5,2,5,1963,6,925,6,10,999,0,999,1,3,6,6,10,2,1,6,2,8,0,3,2007,
2478,6,11235,10,5,5,4,2,5,1980,6,1420,8,10,1452,0,1452,1,2,6,6,8,2,2,6,2,0,0,11,2007,
2479,6,14299,10,9,5,4,0,3,1964,6,1005,6,10,1005,0,1005,1,3,6,5,10,2,2,6,0,8,0,7,2007,
2480,6,14149,10,5,5,4,2,8,2001,6,980,6,10,1020,0,1020,2,3,6,5,10,2,2,6,2,0,0,5,2007,
2481,6,11677,10,5,5,4,0,4,1966,6,1040,6,10,1040,0,1040,1,3,6,6,10,8,1,6,2,8,0,2,2007,
2482,6,8425,10,9,5,5,0,6,1990,6,768,8,10,868,0,868,1,2,6,6,10,2,2,6,2,10,0,5,2007,
2483,6,8665,10,5,5,4,0,5,1968,6,876,6,10,897,0,897,1,3,6,5,10,8,1,6,2,0,0,1,2007,
2484,6,8398,10,5,5,4,0,5,1967,6,943,6,10,943,0,943,1,2,6,5,10,2,2,6,2,0,0,6,2007,
2485,6,8169,10,9,5,4,0,7,1966,6,912,10,10,912,0,912,1,3,8,6,10,2,1,6,2,8,0,7,2007,
2486,6,14175,10,10,5,4,0,5,1998,6,1240,8,10,1375,0,1375,1,3,6,6,10,8,1,6,2,0,0,12,2007,
2487,6,16779,10,9,5,4,4,4,1996,6,671,4,10,1567,1087,2654,3,4,6,11,6,8,2,6,2,0,500,5,2007,
2488,6,6960,10,5,5,4,3,8,1998,6,680,10,10,798,504,1302,1,2,8,6,10,8,1,6,2,8,0,7,2007,
2489,6,11375,10,5,5,4,0,5,1995,6,967,6,10,1299,0,1299,1,3,8,6,10,8,2,6,2,0,0,10,2007,
2490,6,13770,10,9,5,4,0,6,1998,6,1158,6,10,1176,0,1176,1,3,6,6,10,8,1,6,2,0,0,10,2007,
2491,6,9000,10,5,5,4,0,7,1950,0,0,6,0,998,0,998,1,3,6,5,8,10,2,6,2,0,0,5,2007,
2492,6,11075,10,5,5,4,0,5,1984,6,1190,10,10,1522,0,1522,2,3,6,7,10,8,2,6,2,10,0,2,2007,
2493,6,17541,10,5,5,4,0,7,2005,8,409,10,10,1325,0,1325,2,3,8,6,10,2,2,6,2,0,0,7,2007,
2494,6,22692,10,5,5,4,0,5,1953,6,1073,6,10,1630,0,1630,2,3,6,6,6,2,2,6,1,0,0,3,2007,
2495,6,17808,10,9,5,4,0,5,1950,6,484,6,0,1242,0,1242,1,2,6,4,6,8,1,6,0,0,0,7,2007,
2496,6,12671,10,5,5,4,0,7,1994,4,1288,10,10,2422,0,2422,3,4,8,6,8,8,2,6,2,0,0,7,2007,
2497,6,10512,10,5,5,4,3,6,1954,6,988,10,10,988,638,1626,1,3,8,6,10,8,1,6,2,0,0,5,2007,
2498,6,5400,10,5,5,4,0,5,1958,6,864,6,10,864,0,864,1,3,6,6,10,8,1,6,2,0,0,5,2007,
2499,6,11515,10,5,5,4,0,5,1994,0,0,6,0,943,0,943,1,3,8,5,8,2,1,6,0,0,0,8,2007,
2500,6,3869,10,5,5,2,0,6,1984,6,1038,8,10,1038,0,1038,2,2,6,5,10,8,1,6,2,0,0,7,2007,
2501,6,9280,10,5,5,4,0,6,1951,6,1342,10,10,1342,0,1342,1,4,6,7,10,2,1,6,2,0,0,4,2007,
2502,6,11100,10,5,5,4,3,6,1994,6,1080,6,0,1080,400,1480,1,4,6,7,10,8,1,6,2,0,0,7,2007,
2503,6,7550,10,5,5,4,3,5,1950,4,951,4,0,986,376,1362,2,4,6,7,10,2,1,6,1,8,0,3,2007,
2504,6,23920,10,9,5,4,3,5,1984,6,1105,10,10,1105,717,1822,2,4,8,7,8,8,2,6,1,0,0,4,2007,
2505,6,9317,10,5,5,4,4,5,2001,8,779,10,10,1029,929,1958,2,3,8,7,10,8,2,6,2,0,0,7,2007,
2506,6,9178,10,5,5,4,0,5,2007,6,1643,10,10,1651,0,1651,2,3,8,7,10,8,3,6,2,0,0,9,2007,
2507,6,10481,10,5,5,4,0,5,2007,6,2140,10,10,2140,0,2140,2,3,8,8,10,8,3,6,2,0,0,6,2007,
2508,6,10235,10,5,5,4,0,5,2007,6,1643,10,10,1651,0,1651,2,3,8,7,10,8,3,6,2,0,0,9,2007,
2509,6,11750,10,5,5,4,0,5,2006,6,1546,10,10,1546,0,1546,2,3,8,7,10,8,3,6,2,0,0,6,2007,
2510,6,8760,10,5,5,4,0,5,2006,6,1489,10,10,1500,0,1500,2,3,8,7,10,8,2,6,2,0,0,6,2007,
2511,6,7242,10,5,5,4,0,5,2006,6,1270,10,10,1270,0,1270,2,2,8,6,10,8,2,6,2,0,0,7,2007,
2512,6,9316,10,5,5,4,4,5,2006,6,879,10,10,879,916,1795,2,3,8,7,10,8,2,6,2,0,0,10,2007,
2513,6,8883,10,5,5,4,4,5,1988,6,929,10,10,946,927,1873,2,3,8,7,10,8,2,6,2,10,0,5,2007,
2514,6,20064,10,5,5,4,0,6,1976,8,966,10,10,1743,0,1743,0,0,8,5,10,8,2,6,2,0,0,5,2007,
2515,6,14217,10,5,5,4,0,5,1994,6,1022,8,10,1022,0,1022,1,3,6,6,10,2,2,6,2,0,0,8,2007,
2516,6,10021,10,5,5,4,4,6,2006,6,635,10,10,646,662,1308,2,3,8,6,10,8,2,6,2,0,0,5,2007,
2517,6,8428,10,5,5,4,0,7,1994,8,990,10,10,990,0,990,1,3,6,5,10,2,1,6,2,0,0,7,2007,
2518,6,16561,10,5,5,4,0,5,1996,6,1097,10,10,1097,0,1097,1,3,6,6,10,8,1,6,2,10,0,7,2007,
2519,6,10820,10,5,5,4,4,5,1999,6,988,10,10,988,885,1873,2,3,8,7,10,8,2,6,2,0,0,3,2007,
2520,6,12352,10,5,5,4,4,5,1999,6,853,10,10,853,900,1753,2,3,6,7,10,8,2,6,2,0,0,3,2007,
2521,6,9543,10,5,5,4,4,5,2001,6,845,10,10,845,845,1690,2,3,8,7,10,8,2,6,2,0,0,2,2007,
2522,6,8826,10,5,5,4,4,5,2000,6,985,10,10,985,857,1842,2,3,8,7,10,8,2,6,2,0,0,7,2007,
2523,6,11800,10,5,5,4,0,5,1974,6,864,6,10,894,0,894,1,3,6,5,10,8,2,6,2,0,0,8,2007,
2524,6,8660,10,5,5,4,2,5,1976,6,1015,6,10,1025,0,1025,2,3,6,6,10,2,2,6,2,0,0,7,2007,
2525,6,9720,10,5,5,4,2,7,1977,0,995,6,10,1009,0,1009,2,3,6,6,10,2,2,6,2,8,0,6,2007,
2526,6,8982,10,5,5,4,0,5,1977,6,1040,6,10,1040,0,1040,1,3,6,5,10,2,2,6,2,8,0,1,2007,
2527,6,16300,10,5,5,4,0,4,1977,6,876,6,10,907,0,907,1,3,6,5,10,8,1,6,2,8,0,1,2007,
2528,6,9675,10,5,5,4,0,6,1975,6,864,6,10,879,0,879,1,3,6,5,10,8,2,6,2,0,0,9,2007,
2529,6,7200,10,5,5,4,0,5,2000,6,864,8,10,864,0,864,1,3,10,5,10,2,2,10,2,0,0,9,2007,
2530,6,7200,10,5,5,4,0,8,2006,6,385,8,10,875,0,875,1,3,8,5,10,2,2,6,2,0,0,10,2007,
2531,6,11354,10,5,5,4,0,5,2000,6,1673,10,10,1673,0,1673,2,3,8,7,10,8,2,6,2,0,0,1,2007,
2532,6,8749,10,5,5,4,4,5,2003,6,979,10,10,992,940,1932,2,3,8,7,10,8,2,6,2,0,0,6,2007,
2533,6,8158,10,5,5,4,4,5,2002,6,860,10,10,860,869,1729,2,3,8,7,10,8,2,6,2,0,0,8,2007,
2534,6,11927,10,5,5,4,0,5,1995,6,1556,10,10,1592,0,1592,2,3,8,7,10,8,2,6,2,0,0,6,2007,
2535,6,12728,10,5,5,4,4,5,2001,6,1531,10,10,1531,908,2439,2,4,8,7,10,8,2,6,2,0,0,1,2007,
2536,6,15295,10,5,5,4,4,5,2002,6,860,10,10,1212,780,1992,2,3,8,7,8,8,2,6,2,0,0,6,2007,
2537,6,17227,10,5,5,4,0,5,2000,6,1341,10,10,1341,0,1341,1,1,8,5,10,8,2,6,2,0,0,1,2007,
2538,6,8145,10,5,5,4,4,5,2007,6,738,10,10,738,738,1476,2,3,8,7,10,8,2,6,2,0,0,6,2007,
2539,6,8769,10,5,5,4,0,5,2005,6,1169,10,10,1190,0,1190,2,2,8,5,10,8,2,6,2,0,0,10,2007,
2540,6,8334,10,5,5,4,0,5,2007,6,1330,10,10,1330,0,1330,2,3,8,6,10,8,2,6,2,0,0,7,2007,
2541,6,8333,10,5,5,4,4,5,2006,6,738,8,10,738,753,1491,2,3,8,7,10,8,2,6,2,0,0,5,2007,
2542,6,9045,10,5,5,4,4,5,2005,6,768,10,10,768,768,1536,2,3,8,6,10,8,2,6,2,0,0,6,2007,
2543,6,9825,10,5,5,4,2,5,1967,6,936,8,10,936,0,936,1,2,6,4,10,8,1,6,2,0,450,8,2007,
2544,6,8308,10,5,5,4,0,6,1963,6,1088,6,10,1088,0,1088,1,2,6,4,10,2,2,6,1,0,0,6,2007,
2545,6,16287,10,5,5,4,3,6,1950,6,901,6,10,901,450,1351,1,3,6,7,10,2,2,6,0,0,0,7,2007,
2546,6,8240,10,5,5,4,0,6,1960,6,1179,8,10,1179,0,1179,1,2,6,5,8,8,2,6,1,10,0,6,2007,
2547,6,6285,10,5,5,4,2,6,1976,6,960,6,10,1044,0,1044,1,3,6,7,10,2,2,4,2,0,0,4,2007,
2548,6,9555,10,5,5,3,4,6,1979,0,0,6,10,1100,1133,2233,2,5,6,11,10,8,2,8,2,0,0,2,2007,
2549,6,7023,10,5,5,4,4,5,2006,8,734,8,10,734,674,1408,2,3,6,6,10,5,2,6,2,0,0,5,2007,
2550,6,39290,10,5,5,4,0,5,2009,6,5095,10,10,5095,0,5095,2,2,10,15,10,8,3,6,2,0,17000,10,2007,
2551,7,3675,10,5,5,2,2,5,2005,6,547,10,10,1072,0,1072,1,2,8,5,10,5,2,6,2,0,0,5,2007,
2552,6,6400,10,5,5,4,0,7,2000,6,960,10,10,960,0,960,1,2,4,4,10,2,1,6,2,0,0,12,2007,
2553,6,6882,10,5,5,3,0,3,1955,0,0,6,0,1152,0,1152,2,2,4,6,10,0,0,0,0,0,0,9,2007,
2554,6,8741,10,5,5,3,0,6,1950,6,1195,6,0,1195,0,1195,2,4,6,8,10,0,0,0,0,6,0,7,2007,
2555,6,10042,10,5,5,4,3,8,1995,6,660,6,10,740,125,865,1,2,6,4,10,2,1,6,2,0,0,8,2007,
2556,6,8172,10,5,5,4,0,5,1955,6,768,6,10,768,0,768,1,2,6,4,10,2,1,6,2,8,0,7,2007,
2557,6,8172,10,5,5,4,0,5,1955,6,864,6,10,864,0,864,1,3,6,5,10,2,2,6,0,0,0,10,2007,
2558,6,10890,10,5,5,3,4,6,1950,6,1296,4,0,1296,1296,2592,2,6,6,12,8,0,0,0,2,0,1512,1,2007,
2559,6,7223,10,5,5,4,0,5,1950,6,1290,6,10,1422,0,1422,1,3,6,6,10,2,1,6,2,8,0,4,2007,
2560,6,6821,10,5,5,4,3,7,2005,6,651,8,10,759,539,1298,2,2,6,8,10,2,1,6,1,0,0,8,2007,
2561,6,4000,10,5,5,4,4,8,1995,6,531,6,10,567,531,1098,1,2,6,5,10,2,1,6,2,8,0,6,2007,
2562,6,6720,10,5,5,4,4,7,1950,6,585,6,0,851,585,1436,1,3,6,7,10,2,1,6,2,0,0,4,2007,
2563,6,7155,10,5,5,4,4,8,1991,6,686,6,10,686,775,1461,1,3,6,6,10,2,1,6,0,8,0,7,2007,
2564,6,7230,10,5,5,4,5,7,1992,6,851,8,10,867,851,1718,2,4,8,8,10,2,2,6,2,10,0,10,2007,
2565,6,13108,10,5,5,4,0,5,1951,0,0,4,10,1226,0,1226,1,2,6,7,8,8,2,6,2,0,0,6,2007,
2566,6,7810,10,5,5,4,3,6,2003,8,930,10,10,1230,525,1755,2,4,8,7,10,2,1,6,2,0,0,11,2007,
2567,6,6221,10,5,5,5,3,5,1950,4,728,10,10,760,595,1355,2,3,6,5,10,2,2,6,2,8,0,10,2007,
2568,6,25485,10,5,5,4,0,4,1960,8,1560,6,10,1560,0,1560,1,3,6,6,10,8,2,6,2,0,0,5,2007,
2569,6,21579,10,5,5,4,0,6,1968,6,1488,10,10,1488,0,1488,2,3,6,7,10,8,2,6,2,0,0,9,2007,
2570,7,1782,10,5,5,2,4,6,1980,6,516,8,10,529,516,1045,1,2,6,5,10,2,2,6,2,8,0,12,2007,
2571,6,17871,10,5,5,4,0,5,1996,6,1680,8,10,1680,0,1680,2,4,8,7,10,8,2,6,2,0,0,6,2007,
2572,7,3907,10,5,5,2,0,5,1988,6,1004,8,10,1020,0,1020,1,1,6,4,10,8,2,6,2,0,0,3,2007,
2573,6,20693,10,5,5,4,0,5,1971,6,1696,10,10,1696,0,1696,2,3,6,7,10,8,2,6,2,6,0,2,2007,
2574,6,18044,10,5,5,4,0,5,1986,6,279,8,10,2726,0,2726,2,2,8,6,10,8,2,8,2,0,0,8,2007,
2575,7,7000,10,5,5,4,3,7,1950,6,720,8,10,720,495,1215,1,3,8,6,10,2,2,6,2,8,0,5,2007,
2576,7,7288,10,10,5,4,3,7,2003,2,936,10,10,936,665,1601,2,3,6,6,10,0,0,0,0,0,0,9,2007,
2577,7,9060,10,5,5,4,4,6,1999,6,859,10,10,942,886,1828,2,3,8,6,10,2,NA,0,2,8,0,3,2007,
2578,7,3672,10,10,5,4,0,7,1950,6,816,10,10,816,0,816,1,2,6,5,10,2,1,4,0,0,0,9,2007,
2579,7,11067,10,5,5,4,3,4,1950,0,0,10,10,640,0,845,1,1,6,4,4,2,1,4,0,0,0,3,2007,
2580,7,8250,10,9,5,5,4,6,2006,6,957,4,0,1034,957,1991,2,4,6,9,10,0,0,0,0,0,0,6,2007,
2581,7,6565,10,5,5,4,0,6,1980,6,1073,8,10,1073,0,1073,1,3,6,6,10,2,2,6,2,0,0,8,2007,
2582,7,6060,10,5,5,4,0,9,2007,6,837,10,10,1001,0,1001,1,2,8,5,10,2,1,2,0,0,0,11,2007,
2583,7,5568,10,5,5,2,0,5,2007,6,1573,8,10,1625,0,1625,2,2,8,5,10,8,2,6,2,0,0,10,2007,
2584,6,12150,10,5,5,4,2,6,1979,6,1001,6,10,1299,0,1299,2,2,8,5,10,5,2,6,2,8,0,1,2007,
2585,6,10000,10,5,5,4,0,5,2002,6,1441,10,10,1392,0,1392,2,3,8,6,10,8,3,6,2,0,0,12,2007,
2586,6,12864,10,5,5,4,0,5,2002,6,1409,10,10,1409,0,1409,1,1,8,4,10,8,2,6,2,0,0,7,2007,
2587,6,9928,10,5,5,4,0,5,1992,6,1454,6,10,1478,0,1478,2,3,6,6,10,8,2,6,2,0,0,5,2007,
2588,6,8750,10,5,5,4,2,6,1975,6,852,6,10,918,0,918,1,3,6,4,10,8,1,6,2,0,0,3,2007,
2589,6,8410,10,5,5,4,2,6,1974,6,970,6,10,1026,0,1026,1,2,6,5,10,8,2,6,2,0,0,4,2007,
2590,6,4054,10,5,5,2,0,6,1987,6,1501,10,10,1501,0,1501,2,2,8,5,10,8,2,6,2,0,0,10,2007,
2591,6,19958,10,5,5,4,0,8,1995,6,585,8,10,2279,0,2279,2,4,8,7,10,8,2,6,2,10,0,7,2007,
2592,6,8368,10,5,5,4,0,5,2007,6,1689,10,10,1689,0,1689,2,3,8,7,10,8,2,6,2,0,0,4,2007,
2593,6,8298,10,5,5,4,0,5,2007,6,1546,10,10,1564,0,1564,2,2,10,6,10,8,2,6,2,0,0,9,2007,
2594,6,10331,10,5,5,4,0,7,1985,6,1265,8,10,1240,0,1240,2,3,8,6,10,8,2,6,2,0,0,7,2007,
2595,6,6718,10,5,5,4,0,5,2001,6,1267,10,10,1312,0,1312,2,2,8,5,10,8,2,6,2,0,0,1,2007,
2596,6,11305,10,5,5,4,0,5,2002,6,1922,10,10,1922,0,1922,2,2,8,6,10,8,3,6,2,0,0,4,2007,
2597,6,7777,10,5,5,4,0,5,1996,6,1491,10,10,1491,0,1491,2,3,6,7,10,8,2,6,2,0,0,11,2007,
2598,6,11800,10,5,5,4,4,5,2004,6,1122,10,10,1146,1340,2486,3,5,8,10,10,5,2,6,2,0,0,7,2007,
2599,6,12633,10,10,10,4,0,5,2007,6,1824,10,10,1824,0,1824,2,3,10,8,10,8,3,6,2,0,0,9,2007,
2600,6,43500,10,10,5,4,0,5,1953,0,0,10,10,2034,0,2034,1,2,6,9,8,10,4,6,0,10,0,6,2007,
2601,7,6710,10,5,5,2,2,5,1997,6,920,10,10,936,0,936,0,0,6,3,10,8,2,6,2,0,0,6,2007,
2602,7,1504,10,5,5,2,4,4,1972,6,546,6,10,546,546,1092,1,3,6,5,10,8,1,6,2,0,0,5,2007,
2603,7,1533,10,5,5,2,2,5,1970,6,530,6,10,530,462,992,1,2,6,4,10,5,1,6,2,0,0,7,2007,
2604,7,1495,10,5,5,2,4,6,1970,6,546,10,10,546,546,1092,1,3,6,5,10,0,0,0,2,0,0,5,2007,
2605,7,1890,10,5,5,2,4,3,1976,6,546,10,10,546,546,1092,1,3,6,6,10,8,1,6,2,6,0,4,2007,
2606,6,9129,10,5,5,4,2,5,1977,6,923,6,10,1008,0,1008,1,1,8,4,10,8,2,6,2,8,0,7,2007,
2607,6,15957,10,5,5,4,2,6,1977,6,1244,6,10,1356,0,1356,2,3,6,6,10,8,2,6,2,8,0,9,2007,
2608,6,33983,10,5,5,4,0,6,1994,6,1160,6,10,1676,0,1676,1,3,8,6,6,8,2,6,1,10,0,5,2007,
2609,6,8286,10,5,5,4,4,7,1977,6,716,10,10,716,716,1432,1,3,6,6,10,8,2,6,2,10,0,6,2007,
2610,6,6723,10,5,5,4,2,7,1971,6,796,6,10,796,0,796,1,2,6,5,10,0,0,0,2,6,0,9,2007,
2611,6,27697,10,5,5,4,0,3,1961,6,1396,6,0,1608,0,1608,1,3,6,6,10,8,1,4,2,0,0,11,2007,
2612,6,11000,10,5,5,4,0,6,2003,6,1090,6,10,1178,0,1178,1,3,6,6,10,8,2,6,2,8,0,6,2007,
2613,6,11625,10,5,5,4,0,7,1983,6,816,6,10,816,0,816,1,2,6,4,10,8,1,6,2,8,0,5,2007,
2614,6,10447,10,5,5,4,0,6,1984,6,864,6,10,887,0,887,1,3,6,5,10,8,1,6,2,0,0,12,2007,
2615,6,11027,10,5,5,4,0,5,1954,6,1178,8,10,1293,0,1293,2,2,6,5,10,8,2,6,2,0,0,5,2006,
2616,6,10533,10,5,5,4,0,6,1956,6,1008,6,10,1024,0,1024,1,2,8,5,10,8,1,6,2,0,0,8,2006,
2617,6,11765,10,5,5,4,0,5,1957,6,1617,4,10,1797,0,1797,1,3,6,7,10,8,3,6,2,0,0,6,2006,
2618,6,39384,10,5,5,4,0,6,1957,6,1705,10,10,1390,0,1390,1,1,10,4,8,8,2,6,2,0,0,10,2006,
2619,6,11727,10,5,5,4,0,6,1969,6,1851,8,10,1851,0,1851,2,3,6,8,10,8,2,6,2,0,0,3,2006,
2620,6,8238,10,5,5,4,4,5,1998,6,813,10,10,813,712,1525,2,3,6,6,10,8,2,6,2,0,0,5,2006,
2621,6,13041,10,5,5,4,4,5,1995,6,781,8,10,781,890,1671,2,3,6,7,10,8,2,6,2,0,0,2,2006,
2622,6,9783,10,5,5,4,4,5,1996,6,821,8,10,821,955,1776,2,3,6,7,10,5,2,6,2,0,0,5,2006,
2623,6,13128,10,5,5,4,4,5,2005,6,1074,10,10,1074,990,2064,2,4,8,7,10,8,2,6,2,0,0,1,2006,
2624,6,13751,10,5,5,4,4,5,2006,6,1700,10,10,1700,512,2212,2,3,8,9,10,8,3,6,2,0,0,5,2006,
2625,6,13108,10,5,5,4,4,5,1994,6,2062,10,10,2079,608,2687,2,4,8,9,10,8,2,6,2,0,0,12,2006,
2626,6,8076,10,5,5,4,0,6,1994,6,1160,8,10,1169,0,1169,2,3,6,6,10,8,2,6,2,8,0,7,2006,
2627,6,3701,10,5,5,2,0,5,1987,6,1191,6,10,1204,0,1204,2,2,6,5,10,8,2,6,2,0,0,8,2006,
2628,6,16023,10,5,5,4,4,5,2006,6,1398,10,10,1414,1384,2798,3,3,10,11,10,5,3,6,2,0,0,3,2006,
2629,6,18062,10,5,5,4,4,5,2006,6,1528,10,10,1528,1862,3390,3,5,10,10,10,5,3,6,2,0,0,9,2006,
2630,6,12292,10,5,5,4,4,5,2006,8,1094,10,10,1102,1371,2473,2,4,8,11,10,5,3,6,2,0,0,7,2006,
2631,6,16052,10,5,5,4,4,5,2006,6,1850,10,10,1850,848,2698,2,4,10,11,10,8,3,6,2,0,0,7,2006,
2632,6,15922,10,5,5,4,4,5,2006,6,1390,10,10,1390,1405,2795,3,4,10,10,10,5,3,6,2,0,0,1,2006,
2633,6,8147,10,5,5,2,0,5,2005,6,1714,10,10,1714,0,1714,2,2,8,7,10,8,2,6,2,0,0,8,2006,
2634,6,18261,10,5,5,4,0,5,2005,6,1910,10,10,2000,0,2000,2,3,10,8,10,8,3,6,2,0,0,9,2006,
2635,6,10464,10,5,5,4,2,6,1980,6,988,6,10,1102,0,1102,1,2,6,5,10,8,2,6,2,0,0,6,2006,
2636,6,10530,10,10,5,4,4,5,1978,6,945,6,10,945,912,1857,2,4,6,8,10,8,2,6,2,10,0,7,2006,
2637,6,9927,10,5,5,4,2,5,1976,6,1047,6,10,1083,0,1083,1,2,6,5,10,8,2,6,2,0,0,7,2006,
2638,10,9512,10,0,5,4,4,5,2006,6,960,10,10,960,1358,2318,2,3,8,8,10,5,2,6,2,0,0,6,2006,
2639,6,10530,10,5,5,4,2,6,2000,4,675,6,10,1109,766,1875,3,3,8,8,10,8,2,6,2,0,0,6,2006,
2640,6,10000,10,5,5,4,0,6,1974,6,1103,6,10,1103,0,1103,2,3,6,6,10,8,2,6,2,6,0,6,2006,
2641,6,7200,10,5,5,4,0,4,1971,6,864,6,10,874,0,874,1,3,6,5,10,2,2,6,2,0,0,3,2006,
2642,8,8773,10,5,5,2,0,5,2002,6,1487,10,10,1419,0,1419,2,2,8,4,10,8,2,6,2,0,0,9,2006,
2643,7,2760,10,5,5,2,4,5,1973,6,525,6,10,525,567,1092,1,3,6,6,10,2,2,6,2,0,0,12,2006,
2644,7,2160,10,5,5,2,4,6,1973,6,765,8,10,765,600,1365,1,3,8,7,8,8,2,6,2,0,0,6,2006,
2645,7,1890,10,5,5,2,4,7,1972,6,494,10,10,494,536,1030,1,3,6,6,10,2,1,6,2,0,0,7,2006,
2646,7,1680,10,5,5,2,4,5,1972,6,483,6,10,483,465,948,1,2,6,5,10,2,1,6,2,0,0,7,2006,
2647,7,1680,10,5,5,2,4,5,1972,6,525,8,10,525,567,1092,1,3,6,6,10,2,1,6,2,10,0,10,2006,
2648,6,4043,10,5,5,2,0,5,1975,6,1069,8,10,1069,0,1069,2,2,6,4,10,8,2,6,2,0,0,7,2006,
2649,6,7514,10,5,5,4,0,7,1975,6,943,6,10,1387,0,1387,1,3,6,6,10,8,1,6,2,0,0,9,2006,
2650,6,2280,10,5,5,2,0,7,1976,6,1055,6,10,1055,0,1055,2,2,6,4,10,8,1,6,2,0,0,4,2006,
2651,6,2179,10,5,5,2,4,5,1976,6,855,8,10,855,601,1456,2,3,6,6,10,8,2,6,2,0,0,7,2006,
2652,6,16387,10,5,5,4,4,5,2006,8,1738,8,10,1738,851,2589,2,4,10,11,10,8,3,6,2,0,0,8,2006,
2653,6,16163,10,5,5,4,0,5,2004,6,1618,10,10,1618,0,1618,2,2,8,6,10,8,3,6,2,0,0,7,2006,
2654,6,12228,10,5,5,4,0,5,2006,8,1721,10,10,1740,0,1740,2,4,8,8,10,8,3,6,2,0,0,9,2006,
2655,6,14780,10,5,5,4,0,5,2005,6,1868,10,10,1868,0,1868,2,2,10,7,10,8,3,6,2,0,0,6,2006,
2656,6,13975,10,5,5,4,4,5,2006,6,1090,10,10,1117,1089,2206,2,4,10,10,10,5,3,6,2,0,0,8,2006,
2657,6,9942,10,5,5,4,4,5,2006,8,1606,10,10,1625,466,2091,2,3,10,8,10,8,2,6,2,0,0,5,2006,
2658,6,12867,10,5,5,4,4,5,2006,6,1209,10,10,1209,1044,2253,2,3,10,8,10,8,2,6,2,0,0,7,2006,
2659,6,10672,10,5,5,4,4,5,2006,6,1054,8,10,1054,1335,2389,2,4,8,10,10,5,3,6,2,0,0,11,2006,
2660,6,11643,10,5,5,4,4,5,2006,6,1524,10,10,1544,814,2358,2,4,10,10,10,5,3,6,2,0,0,8,2006,
2661,6,13758,10,5,5,4,0,5,2006,6,1792,10,10,1792,0,1792,2,2,8,6,10,8,3,6,2,0,0,3,2006,
2662,6,14828,10,5,5,4,0,5,2005,6,1780,10,10,1780,0,1780,2,2,10,7,10,8,3,6,2,0,0,8,2006,
2663,6,13215,10,5,5,4,4,5,2004,6,1420,10,10,1426,488,1914,2,3,8,9,10,5,3,6,2,0,0,2,2006,
2664,6,5911,10,5,5,2,0,5,2005,6,1560,10,10,1565,0,1565,2,2,10,6,10,8,2,6,2,0,0,3,2006,
2665,6,7740,10,5,5,2,0,5,2006,8,1686,10,10,1686,0,1686,2,1,10,6,10,8,3,6,2,0,0,6,2006,
2666,6,6373,10,5,5,2,0,5,2006,8,1666,10,10,1666,0,1666,2,2,8,6,10,8,2,6,2,0,0,6,2006,
2667,6,10237,10,0,5,4,4,5,2006,6,728,10,10,728,728,1456,2,3,8,8,10,8,2,6,2,0,0,2,2006,
2668,6,10237,10,0,5,4,4,5,2006,6,738,10,10,738,754,1492,2,3,8,8,10,8,2,6,2,0,0,9,2006,
2669,6,11660,10,5,5,4,0,5,2006,6,1326,10,10,1326,0,1326,2,3,8,6,10,8,2,6,2,0,0,7,2006,
2670,6,11631,10,5,5,4,4,5,2005,6,1052,10,10,1052,1321,2373,2,4,8,9,10,5,3,6,2,0,0,6,2006,
2671,6,9073,10,5,5,4,4,5,2006,6,738,10,10,738,754,1492,2,3,8,8,10,8,2,6,2,0,0,10,2006,
2672,6,3087,10,5,5,2,0,5,2006,6,1220,10,10,1364,0,1364,2,2,8,6,10,8,2,6,2,0,0,11,2006,
2673,6,2938,10,5,5,2,0,5,2002,6,1368,10,10,1511,0,1511,2,2,8,5,10,8,2,6,2,0,0,5,2006,
2674,7,3072,10,5,5,2,0,5,2004,6,1365,10,10,1548,0,1548,2,2,8,7,10,8,2,6,2,0,0,9,2006,
2675,6,3010,10,5,5,2,0,5,2006,6,1142,10,10,1142,0,1142,2,2,8,6,10,8,2,6,2,0,0,6,2006,
2676,6,9171,10,5,5,4,4,5,2005,6,848,10,10,848,750,1598,2,3,8,7,10,8,2,6,2,0,0,7,2006,
2677,6,8658,10,5,5,4,4,5,2000,6,982,10,10,1008,881,1889,2,3,6,9,10,8,2,6,2,0,0,4,2006,
2678,6,12104,10,5,5,4,4,5,2006,6,1035,8,10,1082,1240,2322,3,4,8,8,10,8,3,6,2,0,0,8,2006,
